time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,torque,raw_watts,raw_heartrate,left_right_balance,hrv
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,651
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,650
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,650
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,649
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,650
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,653
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,653
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,653
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,656
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,657
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,336
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,663
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,665
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,337
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,336
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,664
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,334
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,658
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,333
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,648
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,648
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,646
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,638
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,313
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,315
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,313
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,315
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,315
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,315
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,313
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,314
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,641
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,642
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,646
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,650
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
